Date,Current,Previous,Consensus,TE_Forecast
2021/11,59.1,58.4,59.0,58.8
2021/12,57.8,58.3,58.5,58.5
2021/11,59.1,58.4,59,58.8
2021/12,57.8,58.3,58.5,58.5
